Ngày,Giá điều chỉnh,Giá đóng cửa,Thay đổi,Khối lượng khớp lệnh,Giá trị khớp lệnh,KL thoả thuận,GT thoả thuận,Giá mở cửa,Giá cao nhất,Giá thấp nhất
12/05/2020,26.85,54.4,0.4(0.74 %),2828190,152699000000,20000,1154000000,54.0,54.4,53.6
11/05/2020,26.65,54.0,0.3(0.56 %),2119430,114334000000,60000,3444000000,54.0,54.4,53.3
08/05/2020,26.51,53.7,0.2(0.37 %),3585320,194802000000,40000,2280000000,53.6,55.1,53.6
07/05/2020,26.41,53.5,0.6(1.13 %),2030720,107373000000,60000,3396000000,53.0,53.5,52.4
06/05/2020,26.11,52.9,2(3.93 %),3470150,181788000000,801850,43428640000,51.0,53.1,51.0
05/05/2020,25.12,50.9,0.4(0.79 %),677990,34376000000,0,0,50.8,51.0,50.4
04/05/2020,24.93,50.5,-0.3(-0.59 %),895530,45174000000,145596,7555862800,50.2,50.9,49.8
29/04/2020,25.08,50.8,0.1(0.20 %),1349230,68843000000,0,0,50.8,51.4,50.5
28/04/2020,25.03,50.7,0(0.00 %),974310,49182000000,225000,12195000000,50.7,50.8,50.2
27/04/2020,25.03,50.7,-0.3(-0.59 %),1419750,72191000000,50000,2725000000,51.5,51.5,50.5
24/04/2020,25.17,51.0,0(0.00 %),1411380,71454000000,20000,1090000000,50.9,51.2,50.1
23/04/2020,25.17,51.0,-0.1(-0.20 %),1363410,70087000000,27000,1474200000,52.1,52.2,51.0
22/04/2020,25.22,51.1,1.8(3.65 %),2445860,122343000000,1807010,94889427000,48.8,51.2,48.7
21/04/2020,24.33,49.3,-2(-3.90 %),3737050,186599000000,122000,6685600000,50.5,50.9,48.9
20/04/2020,25.32,51.3,0.1(0.20 %),2239780,115242000000,0,0,51.9,52.0,50.7
17/04/2020,25.27,51.2,0.9(1.79 %),2631630,133883000000,46570,2505466000,51.2,51.3,50.2
16/04/2020,24.83,50.3,0.2(0.40 %),1508480,75489000000,20000,1072000000,49.7,50.8,49.3
15/04/2020,24.73,50.1,0.6(1.21 %),2205200,110654000000,0,0,50.5,50.8,49.85
14/04/2020,24.43,49.5,3(6.45 %),4072050,196375000000,58460,2908385000,47.6,49.5,47.0
13/04/2020,22.95,46.5,0.1(0.22 %),1255360,58534000000,3107575,145434510000,46.4,47.0,46.1
10/04/2020,22.9,46.4,-0.45(-0.96 %),1882020,87403000000,1542913,67888172000,46.6,47.0,45.9
09/04/2020,23.13,46.85,0(0.00 %),2142370,101243000000,20000,1002000000,47.0,47.6,46.5
08/04/2020,23.13,46.85,-0.45(-0.95 %),1576670,73069000000,81670,4132502000,46.1,47.05,45.75
07/04/2020,23.35,47.3,-0.2(-0.42 %),2463810,116164000000,20000,1016000000,47.5,47.7,46.5
06/04/2020,23.45,47.5,2.9(6.50 %),2718990,126680000000,188730,9002421000,46.0,47.5,45.5
03/04/2020,22.01,44.6,2.3(5.44 %),2072000,91104000000,597182,27022485500,43.0,44.65,42.7
01/04/2020,20.88,42.3,1.2(2.92 %),1453030,61491000000,56606,2279179500,40.8,43.2,40.8
31/03/2020,20.29,41.1,0.7(1.73 %),1663050,68788000000,774000,31336800000,41.5,42.4,40.1
30/03/2020,19.94,40.4,-2.7(-6.26 %),2157690,87327000000,2606630,120165643000,40.5,41.1,40.1
27/03/2020,21.27,43.1,-1.1(-2.49 %),2633750,115092000000,20000,944000000,44.4,44.4,42.9
26/03/2020,21.82,44.2,-1.8(-3.91 %),2358310,105976000000,177900,8752680000,45.5,45.85,44.2
25/03/2020,22.71,46.0,1.5(3.37 %),2131790,97434000000,100000,4760000000,46.0,46.4,45.15
24/03/2020,21.97,44.5,0.1(0.23 %),2191500,97504000000,1358680,64537300000,45.0,45.0,43.5
23/03/2020,21.92,44.4,-3.3(-6.92 %),2826690,127014000000,1390180,70899180000,46.1,46.9,44.4
20/03/2020,23.54,47.7,0(0.00 %),1291360,61618000000,281800,14029920000,48.2,48.25,47.35
19/03/2020,23.54,47.7,-0.7(-1.45 %),1296590,62079000000,919880,47557796000,47.6,48.1,47.6
18/03/2020,23.89,48.4,-0.1(-0.21 %),1642800,79974000000,366740,18997132000,49.0,49.1,48.35
17/03/2020,23.94,48.5,0.9(1.89 %),2474650,118343000000,318350,16204015000,48.5,48.5,46.5
16/03/2020,23.5,47.6,-0.55(-1.14 %),1898960,92043000000,190300,9800450000,48.15,49.7,47.5
13/03/2020,23.77,48.15,0.05(0.10 %),2919140,136992000000,381160,19591624000,45.3,50.0,45.2
12/03/2020,23.74,48.1,-2.7(-5.31 %),3981670,192752000000,398740,21651582000,48.6,49.3,47.3
11/03/2020,25.08,50.8,-0.9(-1.74 %),2753310,139856000000,141960,7710388000,52.0,52.5,49.5
10/03/2020,25.52,51.7,1.4(2.78 %),2030340,104301000000,31000,1667800000,51.0,52.0,50.3
09/03/2020,24.83,50.3,-3.7(-6.85 %),4735140,241029000000,1163190,66954063000,51.2,52.0,50.3
06/03/2020,26.65,54.0,-0.6(-1.10 %),1305030,70475000000,175500,10003500000,54.2,54.3,53.5
05/03/2020,26.95,54.6,-0.9(-1.62 %),1296450,71436000000,0,0,55.5,55.9,54.6
04/03/2020,27.4,55.5,-0.4(-0.72 %),1660790,91558000000,152070,9093786000,55.5,55.5,54.9
03/03/2020,27.59,55.9,0.2(0.36 %),1193800,67070000000,294600,17089950000,56.2,57.0,55.7
02/03/2020,27.49,55.7,0.6(1.09 %),1787060,99176000000,63000,3710700000,55.1,56.2,54.8
28/02/2020,27.2,55.1,-0.9(-1.61 %),2132200,117254000000,331000,19436900000,55.0,55.7,54.6
27/02/2020,27.64,56.0,1(1.82 %),2927040,163000000000,219448,12903542400,55.0,56.5,54.6
26/02/2020,27.15,55.0,1(1.85 %),3221270,175916000000,20000,1140000000,53.4,55.2,53.0
25/02/2020,26.65,54.0,1.5(2.86 %),1407720,74318000000,0,0,52.1,54.0,52.0
24/02/2020,25.91,52.5,-2.2(-4.02 %),2261990,120126000000,20000,1078000000,53.1,53.9,52.5
21/02/2020,27.0,54.7,-1.1(-1.97 %),1458040,80556000000,0,0,55.9,55.9,54.7
20/02/2020,27.54,55.8,0.1(0.18 %),780810,43565000000,0,0,56.1,56.4,55.5
19/02/2020,27.49,55.7,-0.3(-0.54 %),681250,38082000000,75930,4548207000,55.9,56.2,55.5
18/02/2020,27.64,56.0,1.8(3.32 %),1760940,97252000000,51644,2900187600,54.4,56.0,54.3
17/02/2020,26.75,54.2,-0.3(-0.55 %),726390,39402000000,270000,15741000000,54.6,54.6,54.0
14/02/2020,26.9,54.5,0.2(0.37 %),884240,47966000000,47000,2730700000,54.1,54.5,54.0
13/02/2020,26.8,54.3,0.2(0.37 %),1030570,55673000000,0,0,54.1,54.5,53.7
12/02/2020,26.7,54.1,0.5(0.93 %),1104870,59878000000,0,0,53.8,54.7,53.7
11/02/2020,26.46,53.6,1(1.90 %),1085380,57938000000,0,0,52.9,53.7,52.7
10/02/2020,25.96,52.6,-0.7(-1.31 %),738090,38790000000,0,0,52.4,53.0,52.1
07/02/2020,26.31,53.3,-0.3(-0.56 %),1218660,64700000000,0,0,53.0,53.5,52.8
06/02/2020,26.46,53.6,1.6(3.08 %),1708550,90089000000,25200,1401120000,52.5,53.6,51.8
05/02/2020,25.67,52.0,0.2(0.39 %),1648620,86333000000,0,0,52.3,52.8,52.0
04/02/2020,25.57,51.8,0.3(0.58 %),1651440,85469000000,0,0,52.4,52.4,51.0
03/02/2020,25.42,51.5,-0.5(-0.96 %),3602970,180912000000,0,0,51.5,52.5,49.0
31/01/2020,25.67,52.0,-2.7(-4.94 %),4118150,218292000000,252900,14794650000,54.0,54.9,52.0
30/01/2020,27.0,54.7,-1.8(-3.19 %),2638460,145071000000,334000,20173600000,55.3,55.8,53.9
22/01/2020,27.89,56.5,1(1.80 %),3165650,175355000000,0,0,55.0,56.5,54.7
21/01/2020,27.4,55.5,-1.9(-3.31 %),4351820,246007000000,99900,6133860000,57.8,58.0,55.5
20/01/2020,28.33,57.4,-0.2(-0.35 %),1227100,70609000000,573800,30755680000,57.5,58.0,57.2
17/01/2020,28.43,57.6,-0.4(-0.69 %),1388810,79895000000,0,0,58.0,58.1,57.0
16/01/2020,28.63,58.0,1(1.75 %),1942970,112252000000,0,0,57.0,58.2,57.0
15/01/2020,28.14,57.0,0(0.00 %),940870,53581000000,92150,5611935000,57.0,57.1,56.8
14/01/2020,28.14,57.0,-0.1(-0.18 %),721680,41252000000,83700,5105700000,57.1,57.4,57.0
13/01/2020,28.18,57.1,-0.4(-0.70 %),786760,44986000000,39000,2242500000,57.4,57.6,57.0
10/01/2020,28.38,57.5,-0.1(-0.17 %),1018650,58495000000,0,0,57.5,57.8,57.1
09/01/2020,28.43,57.6,0.8(1.41 %),967050,55537000000,0,0,57.3,57.7,57.1
08/01/2020,28.04,56.8,-1.3(-2.24 %),1814290,103654000000,24230,1504683000,57.5,57.7,56.8
07/01/2020,28.68,58.1,1.1(1.93 %),837240,48253000000,0,0,57.3,58.1,57.0
06/01/2020,28.14,57.0,-0.6(-1.04 %),1091660,62404000000,0,0,57.1,57.6,56.8
03/01/2020,28.43,57.6,-1(-1.71 %),2047880,118934000000,0,0,58.9,59.1,57.4
02/01/2020,28.93,58.6,0.3(0.51 %),896720,52545000000,0,0,58.3,59.0,58.0
31/12/2019,28.78,58.3,-0.3(-0.51 %),689030,40175000000,0,0,58.6,58.7,58.0
30/12/2019,28.93,58.6,1(1.74 %),2881060,167855000000,0,0,57.8,58.9,57.6
27/12/2019,28.43,57.6,0.2(0.35 %),1004860,57593000000,0,0,57.4,57.8,56.8
26/12/2019,28.33,57.4,-0.1(-0.17 %),1124500,64895000000,940000,54905000000,57.8,58.1,57.4
25/12/2019,28.38,57.5,1.1(1.95 %),1604350,91937000000,0,0,56.4,57.9,56.4
24/12/2019,27.84,56.4,0.3(0.53 %),692100,38953000000,133700,7788000000,56.4,56.5,56.1
23/12/2019,27.69,56.1,-0.4(-0.71 %),766000,43234000000,0,0,56.9,57.0,56.0
20/12/2019,27.89,56.5,0.7(1.25 %),777100,43729000000,0,0,56.0,56.7,55.8
19/12/2019,27.54,55.8,0.3(0.54 %),817820,45682000000,30000,1779000000,55.5,56.2,55.4
18/12/2019,27.4,55.5,0.1(0.18 %),1022490,56825000000,0,0,55.4,56.0,55.0
17/12/2019,27.35,55.4,-1.1(-1.95 %),2211360,122863000000,28990,1750996000,56.2,56.4,55.1
16/12/2019,27.89,56.5,-0.6(-1.05 %),968130,54885000000,165680,10106480000,57.1,57.1,56.4
13/12/2019,28.18,57.1,0.1(0.18 %),1681700,96172000000,30000,1827000000,57.2,57.5,56.9
12/12/2019,28.14,57.0,0.5(0.88 %),942410,53680000000,39000,2355600000,56.8,57.2,56.7
11/12/2019,27.89,56.5,1(1.80 %),877960,49062000000,72596,4304942800,55.5,56.6,55.2
10/12/2019,27.4,55.5,0.2(0.36 %),797100,44069000000,0,0,55.3,55.8,54.8
09/12/2019,27.3,55.3,0.3(0.55 %),700960,38844000000,128600,7561680000,55.2,55.8,55.0
06/12/2019,27.15,55.0,0.1(0.18 %),556160,30575000000,0,0,55.0,55.4,54.7
05/12/2019,27.1,54.9,-0.5(-0.90 %),1144000,63351000000,40000,2368000000,55.5,55.8,54.8
04/12/2019,27.35,55.4,0.9(1.65 %),932130,51202000000,20000,1166000000,54.5,55.5,54.0
03/12/2019,26.9,54.5,-0.1(-0.18 %),1619120,87859000000,850000,46850000000,54.2,55.2,53.3
02/12/2019,26.95,54.6,-1.8(-3.19 %),1992380,110321000000,0,0,56.5,56.5,54.6
29/11/2019,27.84,56.4,0.4(0.71 %),739370,41687000000,0,0,56.0,56.8,55.8
28/11/2019,27.64,56.0,-1(-1.75 %),1370820,77157000000,85000,4513500000,56.9,56.9,55.8
27/11/2019,28.14,57.0,-0.1(-0.18 %),812280,46361000000,0,0,57.2,57.4,56.9
26/11/2019,28.18,57.1,0.5(0.88 %),968690,55214000000,25000,1512500000,57.0,57.2,56.8
25/11/2019,27.94,56.6,0.6(1.07 %),1087990,61437000000,85000,5057500000,56.1,57.0,55.8
22/11/2019,27.64,56.0,0(0.00 %),1625820,91297000000,0,0,56.3,57.1,55.5
21/11/2019,27.64,56.0,-0.8(-1.41 %),3303950,185926000000,0,0,56.8,57.1,55.9
20/11/2019,28.04,56.8,-1.5(-2.57 %),2291760,131320000000,4530000,246150000000,58.2,58.2,56.6
19/11/2019,28.78,58.3,0.8(1.39 %),1059770,61332000000,50000,2875000000,57.5,58.3,57.5
18/11/2019,28.38,57.5,-1.1(-1.88 %),2794920,161375000000,0,0,58.4,58.8,57.1
15/11/2019,28.93,58.6,0.3(0.51 %),2568040,149772000000,0,0,58.3,58.8,57.7
14/11/2019,28.78,58.3,-2.2(-3.64 %),4799390,283396000000,250000,16175000000,60.5,61.0,57.5
13/11/2019,29.86,60.5,-0.5(-0.82 %),1333940,81179000000,4592685,298194125000,61.2,61.3,60.5
12/11/2019,30.11,61.0,1(1.67 %),2842650,172928000000,40000,2320000000,60.0,61.3,60.0
11/11/2019,29.62,60.0,0.4(0.67 %),2180490,131165000000,0,0,59.7,60.6,59.5
08/11/2019,29.42,59.6,0.1(0.17 %),1219540,72560000000,0,0,59.8,59.8,59.2
07/11/2019,29.37,59.5,0(0.00 %),1438030,85563000000,20000,1160000000,59.5,59.9,59.2
06/11/2019,29.37,59.5,-0.3(-0.50 %),1551610,92902000000,30000,1917000000,59.8,60.4,59.5
05/11/2019,29.52,59.8,-0.1(-0.17 %),1239520,74054000000,1554750,99067575000,60.1,60.1,59.4
04/11/2019,29.57,59.9,1.4(2.39 %),5811560,346901000000,0,0,58.7,60.5,58.7
01/11/2019,28.88,58.5,0.6(1.04 %),1732950,100875000000,0,0,58.0,58.7,57.6
31/10/2019,28.58,57.9,0.1(0.17 %),1263390,73520000000,70200,4338360000,58.0,58.7,57.8
30/10/2019,28.53,57.8,-0.1(-0.17 %),1102070,63836000000,691300,42011470000,57.9,58.1,57.6
29/10/2019,28.58,57.9,-0.2(-0.34 %),953020,55324000000,50000,3105000000,58.2,58.3,57.8
28/10/2019,28.68,58.1,0.1(0.17 %),1494820,87221000000,270000,15740000000,58.0,58.8,57.8
25/10/2019,28.63,58.0,-0.2(-0.34 %),1355310,78617000000,20000,1244000000,58.3,58.5,57.7
24/10/2019,28.73,58.2,1.8(3.19 %),2233890,128655000000,28160,1698048000,56.8,58.2,56.4
23/10/2019,27.84,56.4,0.1(0.18 %),747810,42280000000,0,0,56.0,57.0,56.0
22/10/2019,27.79,56.3,-0.2(-0.35 %),1534380,86187000000,0,0,56.5,56.6,55.7
21/10/2019,27.89,56.5,-0.6(-1.05 %),1260490,71451000000,284020,17325220000,57.4,57.4,56.3
18/10/2019,28.18,57.1,0.4(0.71 %),1447340,82516000000,25950,1572570000,56.8,57.6,56.6
17/10/2019,27.99,56.7,-0.8(-1.39 %),1621590,92513000000,120000,7030000000,57.4,57.5,56.6
16/10/2019,28.38,57.5,0.1(0.17 %),829050,47891000000,212000,13016800000,57.8,58.0,57.4
15/10/2019,28.33,57.4,-0.3(-0.52 %),663910,38236000000,120000,7404000000,57.8,57.8,57.4
14/10/2019,28.48,57.7,1.2(2.12 %),2231030,128192000000,160400,9438560000,57.0,58.2,56.8
11/10/2019,27.89,56.5,0.1(0.18 %),794420,44977000000,0,0,56.7,56.9,56.4
10/10/2019,27.84,56.4,0(0.00 %),808000,45771000000,0,0,56.6,57.0,56.4
09/10/2019,27.84,56.4,0.3(0.53 %),937530,53082000000,20000,1044000000,56.3,57.0,55.8
08/10/2019,27.69,56.1,0.6(1.08 %),1337220,74634000000,0,0,55.5,56.2,55.2
07/10/2019,27.4,55.5,-1.3(-2.29 %),2371810,133184000000,0,0,56.8,57.2,55.5
04/10/2019,28.04,56.8,-0.4(-0.70 %),1271210,72553000000,50000,3000000000,57.5,57.5,56.7
03/10/2019,28.23,57.2,0(0.00 %),2804850,159576000000,176500,10095800000,56.6,57.4,56.4
02/10/2019,28.23,57.2,-1.3(-2.22 %),2439020,140871000000,96140,6008750000,58.5,58.6,57.2
01/10/2019,28.88,58.5,0.8(1.39 %),1644130,95251000000,0,0,57.7,58.5,57.6
30/09/2019,28.48,57.7,-0.8(-1.37 %),2199170,128818000000,170000,10625000000,59.3,59.5,57.7
27/09/2019,28.88,58.5,0.8(1.39 %),2510520,146467000000,0,0,57.6,58.8,57.4
26/09/2019,28.48,57.7,0.3(0.52 %),992640,57137000000,30291,1859867400,57.7,58.0,57.2
25/09/2019,28.33,57.4,1.2(2.14 %),1442410,81754000000,0,0,56.3,57.4,56.1
24/09/2019,27.74,56.2,-0.3(-0.53 %),2537600,142929000000,1500000,90600000000,56.4,57.0,55.8
23/09/2019,27.89,56.5,-1.7(-2.92 %),2313090,132313000000,1507290,93529682000,58.0,58.3,56.5
20/09/2019,28.73,58.2,0.4(0.69 %),1396120,81454000000,0,0,57.7,58.8,57.6
19/09/2019,28.53,57.8,1.4(2.48 %),1432730,81679000000,0,0,56.6,57.8,56.2
18/09/2019,27.84,56.4,-1.2(-2.08 %),2592910,147526000000,2165954,129845805600,57.9,57.9,56.3
17/09/2019,28.43,57.6,-0.1(-0.17 %),1194690,68782000000,478187,29253271200,57.3,58.1,57.1
16/09/2019,28.48,57.7,0.9(1.58 %),1339560,76991000000,0,0,56.5,58.0,56.7
13/09/2019,28.04,56.8,0.3(0.53 %),2123900,120825000000,2727500,162765650000,56.5,57.4,56.3
12/09/2019,27.89,56.5,2.4(4.44 %),3799910,211540000000,30000,1515000000,54.4,56.5,54.4
11/09/2019,26.7,54.1,0.1(0.19 %),1179670,63542000000,70200,4050540000,54.0,54.2,53.4
10/09/2019,26.65,54.0,0.2(0.37 %),1731610,93617000000,50000,2875000000,54.2,54.4,53.6
09/09/2019,26.56,53.8,0.9(1.70 %),2507800,134940000000,0,0,53.0,54.4,52.5
06/09/2019,26.11,52.9,0.3(0.57 %),1142710,60168000000,0,0,52.9,53.2,52.3
05/09/2019,25.96,52.6,-0.6(-1.13 %),1243680,65850000000,304547,17328724300,53.4,53.5,52.6
04/09/2019,26.26,53.2,-0.5(-0.93 %),1655300,88765000000,50000,2870000000,53.0,54.2,53.0
03/09/2019,26.51,53.7,0.6(1.13 %),1360230,72924000000,92681,4984450800,53.0,54.0,53.0
30/08/2019,26.21,53.1,0.4(0.76 %),708360,37655000000,309741,15555296050,53.0,53.4,52.9
29/08/2019,26.01,52.7,0.6(1.15 %),972940,50877000000,395475,22027957500,52.2,52.8,51.9
28/08/2019,25.72,52.1,-0.7(-1.33 %),1537860,80754000000,279734,15776997600,53.0,53.2,52.1
27/08/2019,26.06,52.8,-0.9(-1.68 %),1566370,83845000000,0,0,54.0,54.3,52.8
26/08/2019,26.51,53.7,-0.7(-1.29 %),1756160,94638000000,100000,5820000000,53.5,54.2,53.5
23/08/2019,26.85,54.4,1.4(2.64 %),1868200,99385000000,0,0,53.1,54.4,52.6
22/08/2019,26.16,53.0,-0.6(-1.12 %),1892640,101440000000,0,0,53.6,54.3,52.9
21/08/2019,26.46,53.6,-0.4(-0.74 %),1808020,97309000000,1600000,90880000000,54.1,54.5,53.4
20/08/2019,26.65,54.0,1.6(3.05 %),2277750,121445000000,0,0,52.4,54.0,52.4
19/08/2019,25.86,52.4,0.4(0.77 %),2849780,147907000000,40000,2224000000,52.0,52.7,51.2
16/08/2019,25.67,52.0,-1(-1.89 %),4531020,243368000000,0,0,53.0,55.1,52.0
15/08/2019,26.16,53.0,-0.2(-0.38 %),2223880,116111000000,0,0,51.9,53.0,51.4
14/08/2019,25.77,53.2,0.7(1.33 %),2205370,117609000000,50000,2675000000,53.0,53.7,52.8
13/08/2019,25.43,52.5,0.2(0.38 %),2237980,117025000000,450120,24921636000,52.1,53.2,51.7
12/08/2019,25.33,52.3,1.2(2.35 %),1817920,94093000000,3769300,204212060000,51.1,52.6,50.7
09/08/2019,24.75,51.1,0.8(1.59 %),1751680,89262000000,22200,1127760000,50.3,51.4,50.0
08/08/2019,24.36,50.3,0.55(1.11 %),2085510,104727000000,0,0,49.85,50.6,49.85
07/08/2019,24.1,49.75,0.8(1.63 %),1246410,61473000000,22200,1021200000,48.2,49.75,48.95
06/08/2019,23.71,48.95,-0.05(-0.10 %),1304570,63584000000,515123,26891986750,48.2,49.3,48.2
05/08/2019,23.73,49.0,0.2(0.41 %),2322100,114361000000,20000,978000000,49.0,49.8,48.8
02/08/2019,23.64,48.8,0.45(0.93 %),1451900,70162000000,747523,36422617800,48.05,49.0,47.85
01/08/2019,23.42,48.35,-0.05(-0.10 %),965060,46731000000,42200,2052980000,48.4,48.6,48.2
31/07/2019,23.44,48.4,0.6(1.26 %),1111880,53204000000,72900,3574050000,47.8,48.4,47.5
30/07/2019,23.15,47.8,-0.8(-1.65 %),2092220,100740000000,0,0,48.6,48.6,47.7
29/07/2019,23.54,48.6,-0.2(-0.41 %),1130450,54777000000,326772,15991473600,48.8,48.8,48.2
26/07/2019,23.64,48.8,0.15(0.31 %),1043020,50618000000,0,0,48.5,48.8,48.35
25/07/2019,23.56,48.65,0.05(0.10 %),1157100,56306000000,30000,1560000000,48.6,48.95,48.5
24/07/2019,23.54,48.6,-0.2(-0.41 %),1952770,95509000000,263520,13663512000,49.35,49.4,48.6
23/07/2019,23.64,48.8,0.45(0.93 %),948550,46022000000,92120,4762604000,48.5,48.8,48.1
22/07/2019,23.42,48.35,0.15(0.31 %),1755780,84859000000,50000,2550000000,48.2,48.65,47.95
19/07/2019,23.34,48.2,1.4(2.99 %),2811560,134207000000,0,0,46.95,48.3,46.9
18/07/2019,22.67,46.8,-0.25(-0.53 %),1035440,48570000000,20000,1006000000,47.0,47.1,46.8
17/07/2019,22.79,47.05,-0.25(-0.53 %),1292630,60952000000,0,0,47.3,47.5,47.0
16/07/2019,22.91,47.3,0(0.00 %),1160000,55070000000,38915,1840679500,47.35,47.8,47.25
15/07/2019,22.91,47.3,0.3(0.64 %),1176060,55533000000,0,0,47.1,47.55,46.85
12/07/2019,22.76,47.0,0(0.00 %),1241970,58509000000,0,0,47.1,47.45,46.8
11/07/2019,22.76,47.0,-0.05(-0.11 %),854140,40162000000,161225,8083617500,47.15,47.25,46.8
10/07/2019,22.79,47.05,0.3(0.64 %),1281980,60512000000,0,0,46.95,47.45,46.8
09/07/2019,22.64,46.75,0.45(0.97 %),992570,46176000000,145464,7200468000,46.3,46.85,46.1
08/07/2019,22.42,46.3,-0.3(-0.64 %),1303050,60510000000,280000,12918000000,46.5,46.9,46.05
05/07/2019,22.57,46.6,-0.35(-0.75 %),1137770,53161000000,0,0,46.8,47.0,46.4
04/07/2019,22.74,46.95,0.15(0.32 %),1275800,59925000000,0,0,47.0,47.2,46.8
03/07/2019,22.67,46.8,-0.1(-0.21 %),1275860,59599000000,673606,33264516900,46.7,46.9,46.55
02/07/2019,22.71,46.9,-0.2(-0.42 %),1600280,75267000000,1843346,92342303800,46.9,47.5,46.65
01/07/2019,22.81,47.1,1.6(3.52 %),2551280,118959000000,0,0,47.1,47.1,45.9
28/06/2019,22.04,45.5,0.1(0.22 %),2479220,112206000000,0,0,45.5,46.0,44.9
27/06/2019,21.99,45.4,-0.75(-1.63 %),1221860,55853000000,203420,9987777000,45.4,46.1,45.3
26/06/2019,22.35,46.15,-0.35(-0.75 %),1014470,46944000000,636580,31669855000,46.5,46.5,46.1
25/06/2019,22.52,46.5,1.35(2.99 %),3269450,149816000000,20000,966000000,45.0,46.55,44.8
24/06/2019,21.87,45.15,-0.25(-0.55 %),726160,32899000000,0,0,45.4,45.45,45.15
21/06/2019,21.99,45.4,0(0.00 %),872460,39636000000,50000,2425000000,45.5,45.6,45.25
20/06/2019,21.99,45.4,0.75(1.68 %),1356030,61197000000,0,0,44.85,45.4,44.65
19/06/2019,21.63,44.65,0.6(1.36 %),530820,23595000000,690000,32499000000,44.65,44.7,44.2
18/06/2019,21.33,44.05,0(0.00 %),763680,33598000000,27000,1271700000,44.35,44.45,43.75
17/06/2019,21.33,44.05,-0.35(-0.79 %),1013550,44717000000,349460,16599350000,44.1,44.5,43.9
14/06/2019,21.5,44.4,-0.15(-0.34 %),559800,24994000000,0,0,44.6,44.9,44.4
13/06/2019,21.58,44.55,-0.5(-1.11 %),856270,38386000000,0,0,45.05,45.1,44.5
12/06/2019,21.82,45.05,-0.15(-0.33 %),1284520,58190000000,28750,1390062500,45.2,45.6,45.0
11/06/2019,21.89,45.2,0.1(0.22 %),1296500,58697000000,0,0,45.1,45.6,44.9
10/06/2019,21.84,45.1,-0.1(-0.22 %),1227340,55597000000,21000,1014300000,45.5,45.7,44.8
07/06/2019,21.89,45.2,0.7(1.57 %),1304680,58755000000,27282,1298623200,44.8,45.25,44.7
06/06/2019,21.55,44.5,0.9(2.06 %),922740,40901000000,253391,11820690150,43.8,44.7,43.6
05/06/2019,21.12,43.6,0.3(0.69 %),500100,21852000000,190000,8797000000,43.5,43.9,43.5
04/06/2019,20.97,43.3,-0.2(-0.46 %),537160,23317000000,50000,2275000000,43.5,43.7,43.25
03/06/2019,21.07,43.5,-0.6(-1.36 %),881810,38641000000,0,0,44.0,44.1,43.5
31/05/2019,21.36,44.1,-0.45(-1.01 %),611860,27210000000,0,0,44.6,44.8,44.1
30/05/2019,21.58,44.55,0.45(1.02 %),986450,43599000000,0,0,44.1,44.7,43.9
29/05/2019,21.36,44.1,-0.75(-1.67 %),1505300,66715000000,0,0,44.85,44.85,44.0
28/05/2019,21.72,44.85,-0.4(-0.88 %),518470,23316000000,250000,11625000000,45.0,45.4,44.75
27/05/2019,21.92,45.25,-0.35(-0.77 %),1261950,56729000000,169225,8249718750,45.3,45.45,44.65
24/05/2019,22.09,45.6,-0.1(-0.22 %),1014750,46303000000,230000,11173700000,45.5,45.95,45.25
23/05/2019,22.13,45.7,0.45(0.99 %),1267520,57657000000,300000,13845000000,45.25,45.8,45.2
22/05/2019,21.92,45.25,-0.65(-1.42 %),1563650,71540000000,3662000,179767580000,45.25,46.15,45.25
21/05/2019,22.23,45.9,0.65(1.44 %),1016530,46566000000,30000,1395000000,45.5,46.05,45.35
20/05/2019,21.92,45.25,0.8(1.80 %),1792130,80603000000,0,0,44.5,45.3,44.5
17/05/2019,21.53,44.45,-5.2(-10.47 %),1487590,66268000000,0,0,45.0,45.0,44.3
16/05/2019,21.42,49.65,-0.75(-1.49 %),1891290,94909000000,1000000,53900000000,50.4,50.7,49.65
15/05/2019,21.74,50.4,0.2(0.40 %),1539940,77551000000,0,0,50.5,50.6,50.1
14/05/2019,21.66,50.2,0.7(1.41 %),1560830,77886000000,0,0,49.4,50.8,49.1
13/05/2019,21.36,49.5,0.5(1.02 %),850540,42106000000,0,0,49.0,49.8,49.0
10/05/2019,21.14,49.0,0.4(0.82 %),1027830,50361000000,540000,28074600000,49.0,49.25,48.75
09/05/2019,20.97,48.6,-1.05(-2.11 %),860940,42256000000,80000,4248000000,49.6,49.65,48.6
08/05/2019,21.42,49.65,-0.05(-0.10 %),959020,47427000000,530000,28143000000,49.3,49.7,49.0
07/05/2019,21.44,49.7,0.95(1.95 %),1094880,54029000000,2238940,116576774000,49.1,49.7,49.05
06/05/2019,21.03,48.75,-1.25(-2.50 %),1455140,71142000000,40000,1860000000,49.0,49.4,48.45
03/05/2019,21.57,50.0,0.15(0.30 %),1059570,52834000000,0,0,49.9,50.0,49.6
02/05/2019,21.51,49.85,0.3(0.61 %),885020,44185000000,0,0,49.8,50.2,49.65
26/04/2019,21.38,49.55,0.75(1.54 %),864950,42726000000,54910,2866302000,48.9,49.75,48.8
25/04/2019,21.05,48.8,0.25(0.51 %),970660,47515000000,0,0,48.5,49.15,48.45
24/04/2019,20.95,48.55,0.65(1.36 %),855130,41396000000,0,0,48.5,48.65,48.1
