Ngày,Giá điều chỉnh,Giá đóng cửa,Thay đổi,Khối lượng khớp lệnh,Giá trị khớp lệnh,KL thoả thuận,GT thoả thuận,Giá mở cửa,Giá cao nhất,Giá thấp nhất
02/06/2020,8.27,15.05,-0.15(-0.99 %),6106810,92881000000,0,0,15.3,15.35,15.0
01/06/2020,8.35,15.2,0.4(2.70 %),4455460,67419000000,0,0,14.9,15.3,14.85
29/05/2020,8.13,14.8,-0.05(-0.34 %),3573780,52788000000,0,0,14.8,14.9,14.65
28/05/2020,8.16,14.85,-0.05(-0.34 %),4876490,72832000000,0,0,14.9,15.1,14.8
27/05/2020,8.18,14.9,-0.45(-2.93 %),7938010,121605000000,0,0,15.5,15.55,14.9
26/05/2020,8.43,15.35,0.8(5.50 %),8120570,122712000000,0,0,14.7,15.4,14.65
25/05/2020,7.99,14.55,0.25(1.75 %),6022830,87321000000,0,0,14.4,14.6,14.3
22/05/2020,7.85,14.3,-0.05(-0.35 %),7455010,107616000000,20003,288643290,14.2,14.7,14.1
21/05/2020,7.88,14.35,0.05(0.35 %),3314490,47535000000,0,0,14.45,14.5,14.2
20/05/2020,7.85,14.3,0(0.00 %),2577550,36853000000,0,0,14.25,14.4,14.2
19/05/2020,7.85,14.3,0.15(1.06 %),6873020,99297000000,0,0,14.5,14.6,14.2
18/05/2020,7.77,14.15,0.2(1.43 %),2313840,32497000000,0,0,13.95,14.2,13.85
15/05/2020,7.66,13.95,-0.3(-2.11 %),3732360,52636000000,0,0,14.35,14.45,13.9
14/05/2020,7.83,14.25,0.2(1.42 %),5857120,83877000000,0,0,13.85,14.65,13.85
13/05/2020,7.72,14.05,-0.15(-1.06 %),5490540,76875000000,365000,5529750000,14.0,14.3,13.7
12/05/2020,7.8,14.2,0.05(0.35 %),3956090,55862000000,0,0,14.0,14.35,13.8
11/05/2020,7.77,14.15,0.65(4.81 %),6209600,86453000000,0,0,14.15,14.15,13.65
08/05/2020,7.42,13.5,0.3(2.27 %),7919390,107295000000,127800,1730412000,13.2,13.8,13.2
07/05/2020,7.25,13.2,0.25(1.93 %),2332040,30401000000,0,0,12.95,13.2,12.9
06/05/2020,7.11,12.95,0.3(2.37 %),1675700,21534000000,0,0,12.75,13.0,12.7
05/05/2020,6.95,12.65,-0.05(-0.39 %),1667710,21193000000,0,0,12.7,12.9,12.6
04/05/2020,6.98,12.7,-0.3(-2.31 %),2180310,27943000000,0,0,12.9,13.0,12.7
29/04/2020,7.14,13.0,0.05(0.39 %),1454150,18887000000,365000,4964000000,13.0,13.1,12.9
28/04/2020,7.11,12.95,-0.15(-1.15 %),2587110,33424000000,0,0,13.1,13.1,12.8
27/04/2020,7.2,13.1,-0.15(-1.13 %),2112890,27821000000,0,0,13.35,13.35,13.05
24/04/2020,7.28,13.25,-0.05(-0.38 %),1507530,19895000000,365000,4964000000,13.25,13.35,13.05
23/04/2020,7.31,13.3,0(0.00 %),2594810,35148000000,0,0,13.5,13.8,13.3
22/04/2020,7.31,13.3,0.45(3.50 %),3435210,44175000000,0,0,12.5,13.45,12.5
21/04/2020,7.06,12.85,-0.85(-6.20 %),4437860,58044000000,0,0,13.3,13.45,12.75
20/04/2020,7.53,13.7,0.1(0.74 %),3326260,45327000000,0,0,13.65,13.8,13.45
17/04/2020,7.47,13.6,0.25(1.87 %),3936040,53496000000,0,0,13.5,13.8,13.45
16/04/2020,7.33,13.35,0(0.00 %),2603060,34765000000,37230,498509700,13.2,13.55,13.1
15/04/2020,7.33,13.35,0.15(1.14 %),3075990,41017000000,0,0,13.3,13.45,13.2
14/04/2020,7.25,13.2,0.05(0.38 %),3902110,50672000000,0,0,13.05,13.2,12.75
13/04/2020,7.22,13.15,-0.15(-1.13 %),3573400,47325000000,0,0,13.15,13.4,13.0
10/04/2020,7.31,13.3,0.1(0.76 %),3233820,43141000000,0,0,13.3,13.6,13.0
09/04/2020,7.25,13.2,-1.15(-8.01 %),5507100,72393000000,0,0,13.0,13.2,12.95
08/04/2020,6.8,14.35,0.2(1.41 %),4091610,57057000000,0,0,13.9,14.5,13.6
07/04/2020,6.7,14.15,0(0.00 %),6377610,90669000000,0,0,14.5,14.55,14.0
06/04/2020,6.7,14.15,0.9(6.79 %),5473010,77187000000,0,0,13.95,14.15,13.8
03/04/2020,6.27,13.25,0.85(6.85 %),4544530,59915000000,0,0,12.9,13.25,12.8
01/04/2020,5.87,12.4,0.8(6.90 %),3715270,45773000000,0,0,11.6,12.4,11.6
31/03/2020,5.49,11.6,0.1(0.87 %),1680730,19517000000,0,0,11.65,11.95,11.1
30/03/2020,5.45,11.5,-0.85(-6.88 %),2427550,28169000000,0,0,11.9,11.9,11.5
27/03/2020,5.85,12.35,-0.6(-4.63 %),2469460,31458000000,0,0,13.0,13.05,12.35
26/03/2020,6.13,12.95,-0.4(-3.00 %),1256940,16394000000,0,0,13.2,13.25,12.9
25/03/2020,6.32,13.35,0.85(6.80 %),2376040,31062000000,0,0,13.0,13.35,12.75
24/03/2020,5.92,12.5,-0.4(-3.10 %),3009990,38135000000,0,0,12.95,13.0,12.2
23/03/2020,6.11,12.9,-0.95(-6.86 %),3296350,42782000000,20000,258000000,13.2,13.4,12.9
20/03/2020,6.56,13.85,0.15(1.09 %),2868770,39600000000,0,0,14.0,14.05,13.6
19/03/2020,6.49,13.7,0(0.00 %),2568540,35023000000,0,0,13.4,13.9,13.3
18/03/2020,6.49,13.7,-0.5(-3.52 %),3190370,44328000000,0,0,14.4,14.4,13.6
17/03/2020,6.72,14.2,0.9(6.77 %),4834780,65344000000,200000,2660000000,14.2,14.2,12.8
16/03/2020,6.3,13.3,0(0.00 %),2897920,38728000000,1408000,17459200000,13.5,13.6,13.2
13/03/2020,6.3,13.3,-0.25(-1.85 %),4484960,58530000000,0,0,12.7,13.75,12.7
12/03/2020,6.42,13.55,-0.95(-6.55 %),4606030,62851000000,0,0,13.8,14.0,13.5
11/03/2020,6.87,14.5,-1.05(-6.75 %),3614130,53393000000,0,0,15.85,15.85,14.5
10/03/2020,7.36,15.55,0(0.00 %),3374030,51431000000,0,0,14.9,15.65,14.9
09/03/2020,7.36,15.55,-1.15(-6.89 %),3576610,55797000000,0,0,15.55,15.8,15.55
06/03/2020,7.91,16.7,-0.1(-0.60 %),1362870,22636000000,0,0,16.75,16.75,16.45
05/03/2020,7.96,16.8,0.55(3.38 %),3298460,55154000000,0,0,16.55,16.95,16.45
04/03/2020,7.69,16.25,0.3(1.88 %),2852970,46280000000,0,0,16.0,16.45,15.9
03/03/2020,7.55,15.95,0.15(0.95 %),2088500,33616000000,0,0,16.1,16.25,15.95
02/03/2020,7.48,15.8,-0.1(-0.63 %),2114140,33553000000,0,0,16.05,16.1,15.75
28/02/2020,7.53,15.9,-0.6(-3.64 %),1987700,31796000000,431390,6621836500,16.15,16.2,15.8
27/02/2020,7.81,16.5,0.4(2.48 %),1490420,24156000000,0,0,16.0,16.5,15.95
26/02/2020,7.62,16.1,-0.3(-1.83 %),1038320,16794000000,0,0,16.0,16.7,15.9
25/02/2020,7.77,16.4,0.15(0.92 %),1693240,27248000000,0,0,15.85,16.45,15.85
24/02/2020,7.69,16.25,-1.2(-6.88 %),3482920,57875000000,0,0,17.05,17.15,16.25
21/02/2020,8.26,17.45,-0.15(-0.85 %),1197860,21017000000,0,0,17.6,17.65,17.45
20/02/2020,8.33,17.6,0(0.00 %),1664520,29374000000,0,0,17.7,17.85,17.5
19/02/2020,8.33,17.6,0.05(0.28 %),1668460,29306000000,0,0,17.6,17.65,17.45
18/02/2020,8.31,17.55,-0.1(-0.57 %),1478110,25974000000,0,0,17.65,17.7,17.4
17/02/2020,8.36,17.65,-0.15(-0.84 %),1955060,34788000000,0,0,17.8,17.95,17.65
14/02/2020,8.43,17.8,0.2(1.14 %),1102790,19493000000,0,0,17.6,17.85,17.5
13/02/2020,8.33,17.6,-0.2(-1.12 %),1264660,22270000000,0,0,17.6,17.7,17.55
12/02/2020,8.43,17.8,0.35(2.01 %),2789960,49376000000,0,0,17.5,17.8,17.5
11/02/2020,8.26,17.45,-0.1(-0.57 %),1521880,26666000000,0,0,17.55,17.6,17.4
10/02/2020,8.31,17.55,-0.15(-0.85 %),775620,13522000000,0,0,17.2,17.6,16.8
07/02/2020,8.38,17.7,0(0.00 %),2561750,45485000000,0,0,17.7,17.95,17.5
06/02/2020,8.38,17.7,0.75(4.42 %),2870780,49744000000,0,0,17.0,17.7,16.9
05/02/2020,8.03,16.95,-0.05(-0.29 %),2164080,36945000000,0,0,17.1,17.25,16.9
04/02/2020,8.05,17.0,-0.05(-0.29 %),1782240,30391000000,0,0,17.1,17.25,16.8
03/02/2020,8.07,17.05,-0.65(-3.67 %),3144570,52772000000,0,0,17.05,17.1,16.5
31/01/2020,8.38,17.7,-0.8(-4.32 %),4457280,79328000000,0,0,18.1,18.3,17.25
30/01/2020,8.76,18.5,-0.8(-4.15 %),2412920,44713000000,0,0,18.95,18.95,18.1
22/01/2020,9.14,19.3,0.05(0.26 %),1729500,33330000000,0,0,19.25,19.4,19.15
21/01/2020,9.12,19.25,0(0.00 %),1541100,29756000000,0,0,19.1,19.45,19.05
20/01/2020,9.12,19.25,0(0.00 %),1288010,24673000000,0,0,19.25,19.25,19.0
17/01/2020,9.12,19.25,0.15(0.79 %),2832740,54504000000,0,0,19.2,19.5,19.0
16/01/2020,9.04,19.1,0.7(3.80 %),2384770,44756000000,0,0,18.4,19.1,18.4
15/01/2020,8.71,18.4,0(0.00 %),830260,15269000000,0,0,18.45,18.45,18.3
14/01/2020,8.71,18.4,0.1(0.55 %),1066740,19597000000,0,0,18.3,18.45,18.25
13/01/2020,8.67,18.3,0(0.00 %),1125380,20688000000,44320,791112000,18.2,18.5,18.2
10/01/2020,8.67,18.3,0.35(1.95 %),2067400,37433000000,0,0,18.0,18.35,17.9
09/01/2020,8.5,17.95,0.2(1.13 %),1149130,20619000000,0,0,17.95,18.05,17.85
08/01/2020,8.41,17.75,-0.5(-2.74 %),2622960,46945000000,0,0,18.05,18.1,17.55
07/01/2020,8.64,18.25,0.05(0.27 %),643090,11719000000,0,0,18.2,18.3,18.15
06/01/2020,8.62,18.2,-0.05(-0.27 %),1348120,24525000000,0,0,18.15,18.3,18.05
03/01/2020,8.64,18.25,-0.15(-0.82 %),703890,12920000000,0,0,18.5,18.6,18.15
02/01/2020,8.71,18.4,0.35(1.94 %),991450,18075000000,0,0,18.1,18.4,18.05
31/12/2019,8.55,18.05,-0.1(-0.55 %),1060150,19193000000,32250,625650000,18.15,18.2,18.05
30/12/2019,8.59,18.15,0.05(0.28 %),1089430,19872000000,28560,481236000,18.3,18.45,18.1
27/12/2019,8.57,18.1,-0.15(-0.82 %),1253730,22713000000,0,0,18.15,18.25,18.05
26/12/2019,8.64,18.25,0.05(0.27 %),712470,12961000000,0,0,18.15,18.3,18.1
25/12/2019,8.62,18.2,-0.15(-0.82 %),915210,16720000000,0,0,18.35,18.35,18.15
24/12/2019,8.69,18.35,0(0.00 %),879570,16089000000,259000,5076400000,18.3,18.45,18.2
23/12/2019,8.69,18.35,0.05(0.27 %),1083840,19908000000,0,0,18.3,18.5,18.3
20/12/2019,8.67,18.3,0.2(1.10 %),1297840,23725000000,80000,1462400000,18.2,18.45,18.1
19/12/2019,8.57,18.1,-0.3(-1.63 %),992680,18182000000,515040,9723674000,18.4,18.6,18.1
18/12/2019,8.71,18.4,-0.25(-1.34 %),1375490,25606000000,287620,5292208000,18.75,18.85,18.4
17/12/2019,8.83,18.65,-0.4(-2.10 %),1565970,29528000000,297840,5554716000,19.1,19.15,18.65
16/12/2019,9.02,19.05,-0.15(-0.78 %),826290,15806000000,222420,4237101000,19.2,19.3,19.0
13/12/2019,9.09,19.2,-0.2(-1.03 %),1035860,20080000000,0,0,19.5,19.55,19.2
12/12/2019,9.19,19.4,0.4(2.11 %),1480900,28325000000,0,0,19.15,19.4,18.95
11/12/2019,9.0,19.0,-0.2(-1.04 %),1402910,26662000000,0,0,19.15,19.3,18.75
10/12/2019,9.09,19.2,-0.4(-2.04 %),1237160,23895000000,0,0,19.6,19.6,19.1
09/12/2019,9.28,19.6,0.1(0.51 %),842290,16574000000,0,0,19.5,19.85,19.45
06/12/2019,9.23,19.5,-0.1(-0.51 %),606440,11883000000,0,0,19.65,19.7,19.5
05/12/2019,9.28,19.6,-0.2(-1.01 %),718100,14234000000,0,0,19.9,20.0,19.6
04/12/2019,9.38,19.8,0.5(2.59 %),1058620,20691000000,0,0,19.35,19.8,19.3
03/12/2019,9.14,19.3,-0.2(-1.03 %),1208130,23477000000,0,0,19.25,19.6,19.25
02/12/2019,9.23,19.5,-0.3(-1.52 %),1531820,30238000000,0,0,19.8,19.95,19.5
29/11/2019,9.38,19.8,-0.05(-0.25 %),1003800,19939000000,0,0,19.85,19.95,19.8
28/11/2019,9.4,19.85,0(0.00 %),1132110,22486000000,0,0,19.9,20.0,19.75
27/11/2019,9.4,19.85,-0.15(-0.75 %),1816170,36289000000,0,0,20.1,20.1,19.85
26/11/2019,9.47,20.0,-0.25(-1.23 %),1658300,33494000000,0,0,20.3,20.4,20.0
25/11/2019,9.59,20.25,0.15(0.75 %),954610,19259000000,0,0,20.2,20.3,20.05
22/11/2019,9.52,20.1,-0.3(-1.47 %),1895590,38395000000,0,0,20.6,20.65,20.05
21/11/2019,9.66,20.4,-0.5(-2.39 %),2083430,43000000000,100000,2063000000,20.9,20.9,20.4
20/11/2019,9.9,20.9,-0.2(-0.95 %),1248390,26201000000,0,0,21.15,21.15,20.9
19/11/2019,9.99,21.1,0.1(0.48 %),904070,19078000000,0,0,21.0,21.25,21.0
18/11/2019,9.94,21.0,-0.1(-0.47 %),1089630,22919000000,0,0,21.15,21.2,20.95
15/11/2019,9.99,21.1,-0.35(-1.63 %),1624740,34489000000,0,0,21.4,21.45,21.1
14/11/2019,10.16,21.45,-0.2(-0.92 %),1586090,34080000000,0,0,21.6,21.7,21.3
13/11/2019,10.25,21.65,0(0.00 %),1294780,28038000000,0,0,21.7,21.75,21.5
12/11/2019,10.25,21.65,-0.05(-0.23 %),1526400,33202000000,0,0,21.7,21.9,21.65
11/11/2019,10.28,21.7,-0.35(-1.59 %),1804140,39475000000,0,0,22.05,22.05,21.7
08/11/2019,10.44,22.05,0(0.00 %),2388020,52820000000,1280000,28239000000,22.25,22.3,21.95
07/11/2019,10.44,22.05,0.35(1.61 %),2939090,64436000000,150000,3288000000,21.7,22.2,21.65
06/11/2019,10.28,21.7,-0.1(-0.46 %),1545130,33624000000,150000,3264000000,21.8,21.85,21.65
05/11/2019,10.32,21.8,0.05(0.23 %),2130290,46454000000,0,0,21.85,21.95,21.75
04/11/2019,10.3,21.75,0.25(1.16 %),3298180,71747000000,0,0,21.6,21.85,21.55
01/11/2019,10.18,21.5,0.15(0.70 %),3104820,66660000000,0,0,21.3,21.7,21.15
31/10/2019,10.11,21.35,0(0.00 %),1786810,38018000000,0,0,21.4,21.45,21.0
30/10/2019,10.11,21.35,0.2(0.95 %),1056930,22500000000,210000,4473000000,21.15,21.4,21.15
29/10/2019,10.02,21.15,-0.1(-0.47 %),1162360,24752000000,0,0,21.25,21.4,21.15
28/10/2019,10.06,21.25,-0.05(-0.23 %),1507540,32274000000,0,0,21.5,21.65,21.25
25/10/2019,10.09,21.3,0(0.00 %),1154870,24662000000,0,0,21.3,21.45,21.25
24/10/2019,10.09,21.3,0.5(2.40 %),1454750,30643000000,39650,837011500,20.9,21.3,20.85
23/10/2019,9.85,20.8,-0.1(-0.48 %),736320,15394000000,259000,5413100000,20.85,21.0,20.8
22/10/2019,9.9,20.9,0.1(0.48 %),1056960,21988000000,0,0,20.9,20.95,20.65
21/10/2019,9.85,20.8,-0.3(-1.42 %),1386210,28953000000,128000,2758400000,20.9,21.0,20.8
18/10/2019,9.99,21.1,-0.25(-1.17 %),1287590,27415000000,41330,878262500,21.3,21.5,21.1
17/10/2019,10.11,21.35,-0.2(-0.93 %),1092380,23399000000,0,0,21.55,21.55,21.3
16/10/2019,10.2,21.55,-0.05(-0.23 %),1399280,30241000000,41320,891272400,21.55,21.7,21.5
15/10/2019,10.23,21.6,-0.15(-0.69 %),1175550,25470000000,0,0,21.85,21.85,21.55
14/10/2019,10.3,21.75,0.45(2.11 %),2618430,56733000000,0,0,21.5,21.9,21.5
11/10/2019,10.09,21.3,0(0.00 %),1868890,39804000000,0,0,21.35,21.4,21.2
10/10/2019,10.09,21.3,0(0.00 %),1479760,31629000000,0,0,21.3,21.5,21.25
09/10/2019,10.09,21.3,-0.1(-0.47 %),1626100,34745000000,58000,1293400000,21.5,21.6,21.2
08/10/2019,10.13,21.4,0.3(1.42 %),1284020,27315000000,3844960,85819507200,21.65,21.55,21.05
07/10/2019,9.99,21.1,-0.5(-2.31 %),1748860,37448000000,62000,1382600000,21.65,21.8,21.1
04/10/2019,10.23,21.6,-1.8(-7.69 %),3431800,76321000000,210000,4640700000,22.8,22.8,21.6
03/10/2019,10.61,23.4,0(0.00 %),2017010,46960000000,4044960,94636064000,23.15,23.5,23.0
02/10/2019,10.61,23.4,0.25(1.08 %),3730500,87323000000,0,0,23.1,23.7,23.0
01/10/2019,10.49,23.15,0.15(0.65 %),2998990,69040000000,865000,19910300000,22.9,23.2,22.85
30/09/2019,10.43,23.0,-0.2(-0.86 %),2832330,65652000000,80390,1993672000,23.35,23.4,22.95
27/09/2019,10.52,23.2,0.55(2.43 %),4052950,92995000000,0,0,22.75,23.25,22.6
26/09/2019,10.27,22.65,1(4.62 %),6380250,141615000000,0,0,21.8,22.65,21.8
25/09/2019,9.81,21.65,0(0.00 %),1466500,31616000000,52000,1201200000,21.6,21.75,21.45
24/09/2019,9.81,21.65,0.3(1.41 %),2397510,51828000000,0,0,21.35,21.95,21.3
23/09/2019,9.68,21.35,-0.1(-0.47 %),1513730,32535000000,0,0,21.6,21.65,21.35
20/09/2019,9.72,21.45,-0.3(-1.38 %),3372950,72617000000,0,0,21.8,21.8,21.35
19/09/2019,9.86,21.75,0.15(0.69 %),1475040,31789000000,0,0,21.75,21.75,21.4
18/09/2019,9.79,21.6,-0.05(-0.23 %),2024510,43976000000,200000,4344000000,20.9,21.9,21.55
17/09/2019,9.81,21.65,0.2(0.93 %),1290550,27702000000,300000,6438000000,20.9,21.65,21.3
16/09/2019,9.72,21.45,0.1(0.47 %),2321920,50126000000,77040,1662523200,20.9,21.75,21.45
13/09/2019,9.68,21.35,0.5(2.40 %),2871350,60855000000,0,0,20.9,21.5,20.85
12/09/2019,9.45,20.85,0.1(0.48 %),681850,14249000000,208350,4352431500,20.85,21.0,20.75
11/09/2019,9.41,20.75,0.05(0.24 %),569010,11797000000,220000,4560600000,20.8,20.85,20.6
10/09/2019,9.38,20.7,-0.2(-0.96 %),1105140,23121000000,0,0,21.2,21.2,20.7
09/09/2019,9.47,20.9,-0.2(-0.95 %),864150,18064000000,0,0,21.1,21.1,20.8
06/09/2019,9.56,21.1,-0.2(-0.94 %),472420,10002000000,70000,1481900000,21.1,21.35,21.1
05/09/2019,9.66,21.3,-0.1(-0.47 %),733580,15619000000,0,0,21.5,21.55,21.2
04/09/2019,9.7,21.4,-0.05(-0.23 %),622780,13255000000,23000,506000000,21.35,21.4,21.15
03/09/2019,9.72,21.45,-0.05(-0.23 %),544160,11608000000,374000,7977420000,21.35,21.5,21.15
30/08/2019,9.75,21.5,0.35(1.65 %),713630,15282000000,0,0,21.3,21.55,21.3
29/08/2019,9.59,21.15,-0.2(-0.94 %),822670,17461000000,0,0,21.3,21.4,21.1
28/08/2019,9.68,21.35,-0.05(-0.23 %),491400,10503000000,0,0,21.4,21.55,21.3
27/08/2019,9.7,21.4,-0.2(-0.93 %),1251600,26992000000,0,0,21.75,21.8,21.35
26/08/2019,9.79,21.6,-0.7(-3.14 %),1704370,36929000000,0,0,21.5,21.9,21.5
23/08/2019,10.11,22.3,-0.1(-0.45 %),866610,19252000000,0,0,22.4,22.4,22.1
22/08/2019,10.15,22.4,-0.1(-0.44 %),986320,22140000000,0,0,22.55,22.65,22.3
21/08/2019,10.2,22.5,0.4(1.81 %),2260760,50287000000,0,0,22.0,22.5,21.95
20/08/2019,10.02,22.1,-0.1(-0.45 %),1288750,28591000000,0,0,22.2,22.4,22.05
19/08/2019,10.06,22.2,-0.05(-0.22 %),848650,18882000000,0,0,22.55,22.55,22.0
16/08/2019,10.09,22.25,0.4(1.83 %),2483530,55725000000,0,0,21.85,22.8,21.7
15/08/2019,9.9,21.85,0.05(0.23 %),2236500,47820000000,0,0,21.5,21.85,21.1
14/08/2019,9.88,21.8,-0.05(-0.23 %),1374140,30055000000,0,0,22.0,22.05,21.75
13/08/2019,9.9,21.85,-0.3(-1.35 %),1114110,24228000000,0,0,21.75,21.85,21.6
12/08/2019,10.04,22.15,0.15(0.68 %),1074610,23612000000,0,0,22.1,22.25,21.8
09/08/2019,9.97,22.0,0.8(3.77 %),2182560,47805000000,0,0,21.65,22.2,21.5
08/08/2019,9.61,21.2,0(0.00 %),2568910,54210000000,123200,2599520000,21.2,21.7,20.75
07/08/2019,9.61,21.2,-0.45(-2.08 %),1813960,38959000000,0,0,21.8,22.0,21.15
06/08/2019,9.81,21.65,-0.65(-2.91 %),1915860,41539000000,0,0,21.8,21.9,21.5
05/08/2019,10.11,22.3,-0.75(-3.25 %),1436440,32525000000,0,0,23.0,23.05,22.3
02/08/2019,10.45,23.05,-0.25(-1.07 %),933330,21408000000,0,0,23.0,23.25,22.8
01/08/2019,10.56,23.3,0.1(0.43 %),437780,10204000000,0,0,23.2,23.45,23.1
31/07/2019,10.52,23.2,-0.15(-0.64 %),1509590,34809000000,0,0,23.1,23.35,22.9
30/07/2019,10.58,23.35,-0.75(-3.11 %),1418550,33741000000,0,0,24.1,24.35,23.35
29/07/2019,10.92,24.1,-0.3(-1.23 %),598420,14480000000,0,0,24.45,24.5,24.1
26/07/2019,11.06,24.4,0.05(0.21 %),952890,23195000000,0,0,24.35,24.55,24.15
25/07/2019,11.04,24.35,-0.35(-1.42 %),1758090,43160000000,0,0,24.65,24.8,24.3
24/07/2019,11.2,24.7,-0.4(-1.59 %),1523410,37844000000,118000,3127000000,25.25,25.25,24.65
23/07/2019,11.38,25.1,0.05(0.20 %),813110,20434000000,0,0,25.2,25.25,25.0
22/07/2019,11.36,25.05,-0.55(-2.15 %),1822990,45952000000,0,0,25.4,25.45,24.9
19/07/2019,11.6,25.6,0.05(0.20 %),1471210,37752000000,0,0,25.65,25.8,25.55
18/07/2019,11.58,25.55,-0.25(-0.97 %),1284250,32894000000,0,0,25.55,25.75,25.5
17/07/2019,11.7,25.8,0.8(3.20 %),3708060,94839000000,87300,2172500000,25.1,25.9,25.0
16/07/2019,11.33,25.0,0(0.00 %),882190,22080000000,0,0,24.95,25.1,24.95
15/07/2019,11.33,25.0,-0.05(-0.20 %),763410,19078000000,0,0,25.25,25.05,24.9
12/07/2019,11.36,25.05,-0.05(-0.20 %),1156910,29089000000,0,0,25.25,25.35,25.0
11/07/2019,11.38,25.1,0.2(0.80 %),876130,21982000000,0,0,25.1,25.15,25.0
10/07/2019,11.29,24.9,-0.15(-0.60 %),939180,23567000000,0,0,25.05,25.25,24.9
09/07/2019,11.36,25.05,-0.05(-0.20 %),999090,24978000000,20002,497049700,25.05,25.15,24.85
08/07/2019,11.38,25.1,-0.25(-0.99 %),984550,24751000000,20000,490000000,25.35,25.35,25.0
05/07/2019,11.49,25.35,0.15(0.60 %),1942740,49186000000,0,0,25.5,25.5,25.2
04/07/2019,11.42,25.2,0.35(1.41 %),1885770,47276000000,0,0,24.9,25.3,24.75
03/07/2019,11.26,24.85,0.1(0.40 %),477000,11816000000,0,0,24.9,24.9,24.7
02/07/2019,11.22,24.75,-0.25(-1.00 %),524290,13036000000,0,0,24.75,25.05,24.7
01/07/2019,11.33,25.0,0.2(0.81 %),952870,23780000000,20002,496049600,25.0,25.1,24.8
28/06/2019,11.24,24.8,0.2(0.81 %),611860,15094000000,66180,1631998800,24.8,24.8,24.55
27/06/2019,11.15,24.6,-0.2(-0.81 %),1492290,36771000000,0,0,24.6,24.8,24.5
26/06/2019,11.24,24.8,-0.05(-0.20 %),1087470,27005000000,0,0,24.8,24.95,24.75
25/06/2019,11.26,24.85,-0.05(-0.20 %),714250,17766000000,50000,1237500000,24.75,25.0,24.75
24/06/2019,11.29,24.9,-0.2(-0.80 %),1910480,47942000000,0,0,25.2,25.25,24.7
21/06/2019,11.38,25.1,0(0.00 %),1781100,44793000000,0,0,25.1,25.4,25.1
20/06/2019,11.38,25.1,0.3(1.21 %),1391800,34891000000,0,0,24.85,25.25,24.8
19/06/2019,11.24,24.8,0.35(1.43 %),657740,16299000000,0,0,24.8,24.85,24.6
18/06/2019,11.08,24.45,-0.15(-0.61 %),913790,22408000000,88000,2164800000,24.6,24.7,24.45
17/06/2019,11.15,24.6,-0.2(-0.81 %),601620,14871000000,0,0,24.7,24.9,24.6
14/06/2019,11.24,24.8,0(0.00 %),394640,9840000000,0,0,24.8,25.05,24.8
13/06/2019,11.24,24.8,-0.05(-0.20 %),659000,16308000000,0,0,24.7,24.9,24.65
12/06/2019,11.26,24.85,-0.35(-1.39 %),534380,13351000000,0,0,25.2,25.2,24.8
11/06/2019,11.42,25.2,0(0.00 %),540470,13611000000,185000,4625000000,25.2,25.25,25.1
10/06/2019,11.42,25.2,0.15(0.60 %),930960,23459000000,0,0,25.15,25.35,25.1
07/06/2019,11.36,25.05,0.35(1.42 %),636810,15906000000,0,0,24.9,25.05,24.9
06/06/2019,11.2,24.7,-0.15(-0.60 %),1213200,29854000000,0,0,24.8,24.9,24.45
05/06/2019,11.26,24.85,0.05(0.20 %),855950,21385000000,0,0,25.15,25.15,24.85
04/06/2019,11.24,24.8,0.05(0.20 %),694920,17183000000,0,0,24.85,24.9,24.55
03/06/2019,11.22,24.75,-0.1(-0.40 %),1180930,29169000000,602000,14869400000,24.7,24.85,24.55
31/05/2019,11.26,24.85,-0.25(-1.00 %),991780,24744000000,378790,9418440000,25.1,25.2,24.85
30/05/2019,11.38,25.1,0.05(0.20 %),775200,19515000000,124000,3080900000,25.05,25.35,24.85
29/05/2019,11.36,25.05,-0.15(-0.60 %),846830,21234000000,0,0,25.2,25.3,24.95
28/05/2019,11.42,25.2,-0.15(-0.59 %),1306060,32877000000,0,0,25.3,25.35,25.05
27/05/2019,11.49,25.35,-0.2(-0.78 %),749890,19097000000,0,0,25.55,25.6,25.35
24/05/2019,11.58,25.55,-0.5(-1.92 %),2089530,53702000000,280000,7235000000,25.9,25.95,25.45
23/05/2019,11.81,26.05,0(0.00 %),1205860,31223000000,0,0,25.7,26.05,25.7
22/05/2019,11.81,26.05,0(0.00 %),1638520,42676000000,0,0,26.05,26.25,25.95
21/05/2019,11.81,26.05,-0.05(-0.19 %),1681390,43890000000,20000,524000000,26.2,26.3,25.95
20/05/2019,11.83,26.1,0.4(1.56 %),2948390,76579000000,0,0,25.75,26.15,25.65
17/05/2019,11.65,25.7,0.15(0.59 %),2158380,55452000000,0,0,25.55,25.9,25.5
16/05/2019,11.58,25.55,-0.2(-0.78 %),1080440,27786000000,115000,2956650000,25.75,25.9,25.55
15/05/2019,11.67,25.75,0.7(2.79 %),2845830,72764000000,0,0,25.3,25.9,25.1
14/05/2019,11.36,25.05,-0.15(-0.60 %),2523900,62913000000,77500,1930525000,25.0,25.15,24.85
13/05/2019,11.42,25.2,0.15(0.60 %),833800,20990000000,0,0,25.1,25.25,25.0
10/05/2019,11.36,25.05,0.45(1.83 %),1243710,30903000000,0,0,24.7,25.15,24.6
09/05/2019,11.15,24.6,-0.1(-0.40 %),994490,24510000000,90000,2217600000,24.85,24.95,24.5
